"cond";"par";"gamma";"performance";"pred_perf";"obs_perf";"deviance"
"BPV1";0.4;1.95;0.534;0.549657743049097;0.74;0.0362301747811635
"BPV1";0.4;2;0.552;0.549391693542752;0.74;0.0363315264905003
"BPV1";0.45;0.05;0.637;0.656027692550213;0.74;0.00705134841844159
"BPV1";0.45;0.1;0.653;0.651660385445642;0.74;0.00780388749961248
"BPV1";0.45;0.15;0.641;0.647283708418578;0.74;0.00859631072461127
"BPV1";0.45;0.2;0.642;0.642847121381739;0.74;0.0094386818238145
"BPV1";0.45;0.25;0.661;0.638300084247846;0.74;0.0103428728639953
"BPV1";0.45;0.3;0.638;0.633617261538504;0.74;0.011317287042567
"BPV1";0.45;0.35;0.646;0.628847476753807;0.74;0.0123548834239955
"BPV1";0.45;0.4;0.629;0.624051428274196;0.74;0.0134440712852539
"BPV1";0.45;0.45;0.621;0.619289814480117;0.74;0.0145709488882446
"BPV1";0.45;0.5;0.629;0.614623333752012;0.74;0.0157193084394594
"BPV1";0.45;0.55;0.591;0.609647332493543;0.74;0.0169918179260489
"BPV1";0.45;0.6;0.616;0.604172957000296;0.74;0.0184489856100434
"BPV1";0.45;0.65;0.602;0.598584605490598;0.74;0.0199983138042499
"BPV1";0.45;0.7;0.581;0.593266676182775;0.74;0.0215306683184506
"BPV1";0.45;0.75;0.58;0.588603567295156;0.74;0.0229208798357524
"BPV1";0.45;0.8;0.574;0.584802356625767;0.74;0.0240863085089157
"BPV1";0.45;0.85;0.595;0.58165136528692;0.74;0.0250742901154965
"BPV1";0.45;0.9;0.571;0.578906856468372;0.74;0.0259510008929016
"BPV1";0.45;0.95;0.596;0.576325093359881;0.74;0.0267894750636518
"BPV1";0.45;1;0.546;0.573662339151202;0.74;0.0276682174166497
"BPV1";0.45;1.05;0.598;0.571314293175784;0.74;0.0284548676867854
"BPV1";0.45;1.1;0.551;0.569586568748302;0.74;0.0290407375509771
"BPV1";0.45;1.15;0.55;0.568100300030358;0.74;0.029549506849653
"BPV1";0.45;1.2;0.579;0.566476621183551;0.74;0.0301103629958769
"BPV1";0.45;1.25;0.594;0.564336666369482;0.74;0.0308576067821867
"BPV1";0.45;1.3;0.558;0.561655640290846;0.74;0.0318067106400682
"BPV1";0.45;1.35;0.545;0.558748033542908;0.74;0.0328522753445629
"BPV1";0.45;1.4;0.563;0.555743909126123;0.74;0.0339503070241226
"BPV1";0.45;1.45;0.567;0.552773330040946;0.74;0.0350538259439565
"BPV1";0.45;1.5;0.54;0.549966359287833;0.74;0.036112784602321
"BPV1";0.45;1.55;0.532;0.547254806403519;0.74;0.0371507096545448
"BPV1";0.45;1.6;0.538;0.544510220587935;0.74;0.038216253854578
"BPV1";0.45;1.65;0.555;0.541772274336324;0.74;0.0392942312217935
"BPV1";0.45;1.7;0.55;0.539080640143935;0.74;0.0403685891649711
"BPV1";0.45;1.75;0.526;0.536474990506012;0.74;0.0414224294895281
"BPV1";0.45;1.8;0.528;0.533960558102606;0.74;0.0424522516173894
"BPV1";0.45;1.85;0.514;0.531510738308058;0.74;0.0434677722408511
"BPV1";0.45;1.9;0.519;0.529117447659043;0.74;0.0444714508818365
"BPV1";0.45;1.95;0.541;0.526772602692238;0.74;0.0454659229626421
"BPV1";0.45;2;0.535;0.524468119944321;0.74;0.0464539913203358
"BPV1";0.5;0.05;0.63;0.627634798028549;0.74;0.012625938614085
"BPV1";0.5;0.1;0.631;0.625688956742795;0.74;0.0130670146105505
"BPV1";0.5;0.15;0.605;0.6235842718417;0.74;0.0135526217626272
"BPV1";0.5;0.2;0.641;0.62131933888953;0.74;0.0140850993216183
"BPV1";0.5;0.25;0.609;0.618892753450549;0.74;0.0146669651667894
"BPV1";0.5;0.3;0.632;0.616296008963441;0.74;0.0153026773983731
"BPV1";0.5;0.35;0.595;0.613526175229199;0.74;0.0159956283521552
"BPV1";0.5;0.4;0.599;0.610590212355559;0.74;0.0167468931381794
"BPV1";0.5;0.45;0.603;0.607495080450253;0.74;0.0175575537048849
"BPV1";0.5;0.5;0.648;0.604247739621017;0.74;0.0184286761980032
"BPV1";0.5;0.55;0.57;0.600812879637132;0.74;0.0193730544749074
"BPV1";0.5;0.6;0.598;0.597173204713613;0.74;0.0203994934517795
"BPV1";0.5;0.65;0.587;0.593362696626792;0.74;0.0215024987405662
"BPV1";0.5;0.7;0.605;0.589415337153004;0.74;0.0226757406847436
"BPV1";0.5;0.75;0.583;0.58536510806858;0.74;0.0239119498026418
"BPV1";0.5;0.8;0.59;0.58085158611927;0.74;0.0253282176407523
"BPV1";0.5;0.85;0.587;0.575766946499676;0.74;0.0269724958620401
"BPV1";0.5;0.9;0.566;0.570524068659422;0.74;0.0287220913037564
"BPV1";0.5;0.95;0.563;0.565535832048126;0.74;0.0304377458991397
"BPV1";0.5;1;0.56;0.561215116115411;0.74;0.031964034705626
"BPV1";0.5;1.05;0.55;0.557262731887117;0.74;0.0333929091573596
"BPV1";0.5;1.1;0.537;0.553241095766364;0.74;0.0348788883105483
"BPV1";0.5;1.15;0.572;0.549355495268691;0.74;0.0363453271842462
"BPV1";0.5;1.2;0.521;0.545811217909634;0.74;0.0377092830897397
"BPV1";0.5;1.25;0.532;0.542813551204732;0.74;0.0388824955884889
"BPV1";0.5;1.3;0.554;0.540379362281639;0.74;0.039848399003085
"BPV1";0.5;1.35;0.555;0.538348320596857;0.74;0.0406633998061079
"BPV1";0.5;1.4;0.553;0.536659917159194;0.74;0.0413471892897058
"BPV1";0.5;1.45;0.521;0.535253642977458;0.74;0.0419210707140021
"BPV1";0.5;1.5;0.52;0.534068989060459;0.74;0.0424075812665815
"BPV1";0.5;1.55;0.546;0.533143379535527;0.74;0.0427896614299831
"BPV1";0.5;1.6;0.538;0.532539701572011;0.74;0.0430397754238301
"BPV1";0.5;1.65;0.528;0.532235640741744;0.74;0.0431660289779935
"BPV1";0.5;1.7;0.528;0.532208882616559;0.74;0.0431771484634588
"BPV1";0.5;1.75;0.523;0.532437112768289;0.74;0.043082352155964
"BPV1";0.5;1.8;0.534;0.532920787407299;0.74;0.0428818002880132
"BPV1";0.5;1.85;0.56;0.533677873022707;0.74;0.0425688200804343
"BPV1";0.5;1.9;0.515;0.534712320604474;0.74;0.0421430313116002
"BPV1";0.5;1.95;0.536;0.536028081142562;0.74;0.0416045436823851
"BPV1";0.5;2;0.54;0.537629105626933;0.74;0.0409539788893552
"BPV1";0.55;0.05;0.615;0.613172721128165;0.74;0.0160851586660341
"BPV1";0.55;0.1;0.604;0.609140146877944;0.74;0.0171243011591261
"BPV1";0.55;0.15;0.602;0.605177604427139;0.74;0.018177078348005
"BPV1";0.55;0.2;0.6;0.601287663196316;0.74;0.0192411123815387
"BPV1";0.55;0.25;0.626;0.597472892606039;0.74;0.0203139763420896
"BPV1";0.55;0.3;0.579;0.59373281258683;0.74;0.0213940901137594
"BPV1";0.55;0.35;0.58;0.590063891476151;0.74;0.0224808366392755
"BPV1";0.55;0.4;0.588;0.586464121304979;0.74;0.023573266046652
"BPV1";0.55;0.45;0.601;0.582931494104294;0.74;0.0246705155443093
"BPV1";0.55;0.5;0.551;0.579464001905073;0.74;0.0257718066843343
"BPV1";0.55;0.55;0.589;0.576045124218762;0.74;0.0268812012924412
"BPV1";0.55;0.6;0.559;0.572672265924619;0.74;0.0279985705908015
"BPV1";0.55;0.65;0.564;0.569364307105338;0.74;0.0291165396896413
"BPV1";0.55;0.7;0.598;0.566140127843617;0.74;0.0302272551462338
"BPV1";0.55;0.75;0.551;0.563018608222151;0.74;0.0313224130356246
"BPV1";0.55;0.8;0.573;0.559918598092486;0.74;0.0324293113129755
"BPV1";0.55;0.85;0.549;0.556804466756392;0.74;0.0335606034004097
"BPV1";0.55;0.9;0.542;0.553763373471899;0.74;0.0346840810605672
"BPV1";0.55;0.95;0.568;0.550882477497036;0.74;0.035765437317659
"BPV1";0.55;1;0.541;0.548248938089832;0.74;0.036768469743677
"BPV1";0.55;1.05;0.543;0.545772865509108;0.74;0.0377241797725429
"BPV1";0.55;1.1;0.527;0.543355998848808;0.74;0.0386688631887502
"BPV1";0.55;1.15;0.566;0.541072940619643;0.74;0.039571974953716
"BPV1";0.55;1.2;0.519;0.538998293332328;0.74;0.0404016860833167
"BPV1";0.55;1.25;0.546;0.537206659497576;0.74;0.0411251389521319
"BPV1";0.55;1.3;0.554;0.535706892688564;0.74;0.0417356736949618
"BPV1";0.55;1.35;0.513;0.534442188684595;0.74;0.0422540137927798
"BPV1";0.55;1.4;0.51;0.533388663305571;0.74;0.0426882444506589
"BPV1";0.55;1.45;0.569;0.532522432371394;0.74;0.0430469410690827
"BPV1";0.55;1.5;0.535;0.531819611701968;0.74;0.0433390740719193
"BPV1";0.55;1.55;0.522;0.531295845435617;0.74;0.043557424132434
"BPV1";0.55;1.6;0.522;0.530973562120844;0.74;0.0436920517324485
"BPV1";0.55;1.65;0.547;0.530839054192825;0.74;0.0437483012509521
"BPV1";0.55;1.7;0.537;0.530878614086731;0.74;0.0437317540462863
"BPV1";0.55;1.75;0.517;0.531078534237737;0.74;0.0436481788562525
"BPV1";0.55;1.8;0.507;0.53143854482288;0.74;0.043497880585598
"BPV1";0.55;1.85;0.548;0.531969756560099;0.74;0.0432765821856643
"BPV1";0.55;1.9;0.554;0.532675532695923;0.74;0.0429834347429194
"BPV1";0.55;1.95;0.524;0.533559236476876;0.74;0.0426177888440102
"BPV1";0.55;2;0.531;0.534624231149487;0.74;0.0421792064309395
"BPV1";0.6;0.05;0.56;0.575775489370231;0.74;0.0269696898915871
"BPV1";0.6;0.1;0.569;0.574169426178538;0.74;0.0274997792139554
"BPV1";0.6;0.15;0.595;0.572520264559392;0.74;0.028049461783256
"BPV1";0.6;0.2;0.557;0.570796402918682;0.74;0.0286298572652569
"BPV1";0.6;0.25;0.562;0.568966239662296;0.74;0.0292525471752552
"BPV1";0.6;0.3;0.596;0.567016706793208;0.74;0.0299232197286671
"BPV1";0.6;0.35;0.559;0.564979414054085;0.74;0.0306322055048515
"BPV1";0.6;0.4;0.585;0.562889776460352;0.74;0.031368031282264
"BPV1";0.6;0.45;0.559;0.560783209027436;0.74;0.0321186581665039
"BPV1";0.6;0.5;0.561;0.558695126770759;0.74;0.032871457056671
"BPV1";0.6;0.55;0.565;0.556373298283174;0.74;0.0337187655834003
"BPV1";0.6;0.6;0.52;0.553702664933326;0.74;0.0347066970529445
"BPV1";0.6;0.65;0.552;0.550924400900341;0.74;0.0357495821748948
"BPV1";0.6;0.7;0.561;0.548279680363343;0.74;0.0367566809615819
"BPV1";0.6;0.75;0.538;0.546009677501456;0.74;0.0376322452230891
"BPV1";0.6;0.8;0.56;0.544329686107158;0.74;0.0382868717389233
"BPV1";0.6;0.85;0.538;0.543126372094504;0.74;0.0387592253646717
"BPV1";0.6;0.9;0.534;0.542147967824983;0.74;0.0391454266357839
"BPV1";0.6;0.95;0.533;0.541142705660084;0.74;0.0395442235121918
"BPV1";0.6;1;0.538;0.539858817961297;0.74;0.0400564927478494
"BPV1";0.6;1.05;0.535;0.538331725469906;0.74;0.0406700929519455
"BPV1";0.6;1.1;0.55;0.536777226410708;0.74;0.0412994957053245
"BPV1";0.6;1.15;0.547;0.535214119370461;0.74;0.0419372569052156
"BPV1";0.6;1.2;0.53;0.533661202935921;0.74;0.0425756991738513
"BPV1";0.6;1.25;0.538;0.532137275693843;0.74;0.0432069121559775
"BPV1";0.6;1.3;0.534;0.530479374145038;0.74;0.0438988926586551
"BPV1";0.6;1.35;0.515;0.528652206272069;0.74;0.044667889913664
"BPV1";0.6;1.4;0.532;0.526866077884323;0.74;0.0454260687564114
"BPV1";0.6;1.45;0.532;0.525331294791186;0.74;0.0460826529960288
"BPV1";0.6;1.5;0.524;0.524258162802043;0.74;0.0465445403175497
"BPV1";0.6;1.55;0.502;0.523529915367852;0.74;0.0468592975406492
"BPV1";0.6;1.6;0.522;0.522926396345009;0.74;0.0471209494037641
"BPV1";0.6;1.65;0.509;0.522502827151057;0.74;0.047305020197283
"BPV1";0.6;1.7;0.533;0.52231442920354;0.74;0.0473870077329806
"BPV1";0.6;1.75;0.533;0.522416423920002;0.74;0.0473426125797601
"BPV1";0.6;1.8;0.502;0.522818595478534;0.74;0.0471677624699166
"BPV1";0.6;1.85;0.532;0.523485858726276;0.74;0.0468783733714982
"BPV1";0.6;1.9;0.534;0.524406131084347;0.74;0.0464807163140198
"BPV1";0.6;1.95;0.504;0.525567329973867;0.74;0.0459813699745364
"BPV1";0.6;2;0.543;0.526957372815955;0.74;0.0453871609974799
"BPV1";0.65;0.05;0.567;0.57570360160934;0.74;0.0269933065241424
"BPV1";0.65;0.1;0.555;0.572086806369679;0.74;0.0281948405951336
"BPV1";0.65;0.15;0.58;0.568614959265063;0.74;0.0293728321877159
"BPV1";0.65;0.2;0.576;0.565278567677631;0.74;0.03052757891278
"BPV1";0.65;0.25;0.567;0.562068138989522;0.74;0.0316597471626519
"BPV1";0.65;0.3;0.566;0.558986744135042;0.74;0.0327657987988326
"BPV1";0.65;0.35;0.576;0.556047587324501;0.74;0.0338384901291371
"BPV1";0.65;0.4;0.541;0.553256375854043;0.74;0.0348731811591663
"BPV1";0.65;0.45;0.552;0.550618817019815;0.74;0.0358652324669744
"BPV1";0.65;0.5;0.544;0.548140618117961;0.74;0.0368100224161582
"BPV1";0.65;0.55;0.526;0.545686721396553;0.74;0.0377576502416207
"BPV1";0.65;0.6;0.581;0.543207840762779;0.74;0.0387271539372476
"BPV1";0.65;0.65;0.516;0.540838341001457;0.74;0.039665366415052
"BPV1";0.65;0.7;0.527;0.538712586897403;0.74;0.0405166226735355
"BPV1";0.65;0.75;0.521;0.536964943235436;0.74;0.0412232342753899
"BPV1";0.65;0.8;0.543;0.536010654109235;0.74;0.041611653236942
"BPV1";0.65;0.85;0.564;0.53585480841869;0.74;0.0416752592457698
"BPV1";0.65;0.9;0.539;0.536016538157925;0.74;0.0416092527050772
"BPV1";0.65;0.95;0.521;0.536014975321068;0.74;0.0416098902932646
"BPV1";0.65;1;0.521;0.535369251902244;0.74;0.0418737430670473
"BPV1";0.65;1.05;0.543;0.534113611348189;0.74;0.0423892050320846
"BPV1";0.65;1.1;0.539;0.532660574124507;0.74;0.0429896375223792
"BPV1";0.65;1.15;0.534;0.531096687753626;0.74;0.0436405938675059
"BPV1";0.65;1.2;0.553;0.529508499757978;0.74;0.0443066716741373
"BPV1";0.65;1.25;0.515;0.52798255765999;0.74;0.0449513958563995
"BPV1";0.65;1.3;0.532;0.526349370333781;0.74;0.0456465915567718
"BPV1";0.65;1.35;0.515;0.524515875610929;0.74;0.0464334078637247
"BPV1";0.65;1.4;0.522;0.522683264450052;0.74;0.0472265635500862
"BPV1";0.65;1.45;0.515;0.521052727809769;0.74;0.0479379079995432
"BPV1";0.65;1.5;0.508;0.519825456648699;0.74;0.0484768295399538
"BPV1";0.65;1.55;0.527;0.518892247426764;0.74;0.0488886382479873
"BPV1";0.65;1.6;0.524;0.518035372078364;0.74;0.0492682960483905
"BPV1";0.65;1.65;0.487;0.517293234773835;0.74;0.0495983032775021
"BPV1";0.65;1.7;0.523;0.516704239683517;0.74;0.0498609965753164
"BPV1";0.65;1.75;0.52;0.516306790977745;0.74;0.0500386517626742
"BPV1";0.65;1.8;0.531;0.516107529491945;0.74;0.0501278383502002
"BPV1";0.65;1.85;0.503;0.516082566646079;0.74;0.0501390169598077
"BPV1";0.65;1.9;0.524;0.516224512487292;0.74;0.0500754688115504
"BPV1";0.65;1.95;0.53;0.516525977062728;0.74;0.0499406389277686
"BPV1";0.65;2;0.504;0.516979570419532;0.74;0.0497381120102565
"BPV1";0.7;0.05;0.537;0.546552864630925;0.74;0.0374217941825011
"BPV1";0.7;0.1;0.542;0.545728774593036;0.74;0.0377413090211236
"BPV1";0.7;0.15;0.542;0.544825764642367;0.74;0.0380929821474365
"BPV1";0.7;0.2;0.539;0.543822415306146;0.74;0.0384856447363143
"BPV1";0.7;0.25;0.553;0.542697307111596;0.74;0.0389283526210159
"BPV1";0.7;0.3;0.588;0.541436431321196;0.74;0.0394274908064623
"BPV1";0.7;0.35;0.526;0.540058270013132;0.74;0.0399766953901415
"BPV1";0.7;0.4;0.542;0.538590139938195;0.74;0.040565931730116
"BPV1";0.7;0.45;0.537;0.537059357847171;0.74;0.0411849042374028
"BPV1";0.7;0.5;0.511;0.535493240490848;0.74;0.041823014684934
"BPV1";0.7;0.55;0.516;0.533622509192209;0.74;0.04259166871212
"BPV1";0.7;0.6;0.546;0.531334804900001;0.74;0.0435411636461206
"BPV1";0.7;0.65;0.524;0.528892823803666;0.74;0.04456623984159
"BPV1";0.7;0.7;0.567;0.526559262092645;0.74;0.0455569485984364
"BPV1";0.7;0.75;0.522;0.524596815956378;0.74;0.0463985316961305
"BPV1";0.7;0.8;0.504;0.522949356287003;0.74;0.0471109819362266
"BPV1";0.7;0.85;0.526;0.521430680059159;0.74;0.0477725476194017
"BPV1";0.7;0.9;0.515;0.520108372586043;0.74;0.0483523278067585
"BPV1";0.7;0.95;0.526;0.51905001918085;0.74;0.0488188940239827
"BPV1";0.7;1;0.532;0.518323205156776;0.74;0.0491406013719647
"BPV1";0.7;1.05;0.507;0.51819011187824;0.74;0.0491996264685876
"BPV1";0.7;1.1;0.487;0.518638907599297;0.74;0.0490007332288324
"BPV1";0.7;1.15;0.525;0.519326157967598;0.74;0.0486969445573414
"BPV1";0.7;1.2;0.513;0.519908428630793;0.74;0.0484402997877665
"BPV1";0.7;1.25;0.507;0.520042285236534;0.74;0.0483813962839663
"BPV1";0.7;1.3;0.544;0.5199904612806;0.74;0.0484041971275231
"BPV1";0.7;1.35;0.527;0.52008845730263;0.74;0.0483610866115372
"BPV1";0.7;1.4;0.535;0.520101989516058;0.74;0.0483551350147958
"BPV1";0.7;1.45;0.512;0.51979677413432;0.74;0.0484894606816517
"BPV1";0.7;1.5;0.531;0.518938527370851;0.74;0.0488681746809681
"BPV1";0.7;1.55;0.518;0.517653018613383;0.74;0.0494381801317405
"BPV1";0.7;1.6;0.509;0.516188917949255;0.74;0.0500914004487254
"BPV1";0.7;1.65;0.54;0.514496292641306;0.74;0.0508519220325157
"BPV1";0.7;1.7;0.496;0.512525209952377;0.74;0.0517447801072103
"BPV1";0.7;1.75;0.526;0.510225737145309;0.74;0.0527962118704167
"BPV1";0.7;1.8;0.483;0.507593180917817;0.74;0.0540129295558986
"BPV1";0.7;1.85;0.485;0.504663163691863;0.74;0.0553834265235229
"BPV1";0.7;1.9;0.503;0.50144622631666;0.74;0.0569079029385622
"BPV1";0.7;1.95;0.521;0.497952909641421;0.74;0.0585867939510542
"BPV1";0.7;2;0.49;0.494193754515358;0.74;0.0604207103192561
"BPV1";0.75;0.05;0.513;0.515905537490841;0.74;0.0502183281272689
"BPV1";0.75;0.1;0.497;0.518969785049741;0.74;0.0488543559209576
"BPV1";0.75;0.15;0.532;0.521664656719025;0.74;0.0476703221256211
"BPV1";0.75;0.2;0.523;0.52394135686099;0.74;0.0466813372750701
"BPV1";0.75;0.25;0.543;0.525751089837932;0.74;0.0459025955056339
"BPV1";0.75;0.3;0.522;0.52706147606084;0.74;0.045342814977388
"BPV1";0.75;0.35;0.524;0.527915714228534;0.74;0.0449797442711927
"BPV1";0.75;0.4;0.554;0.528378376135056;0.74;0.044783711687236
"BPV1";0.75;0.45;0.528;0.528514033574445;0.74;0.044726313994951
"BPV1";0.75;0.5;0.556;0.528387258340745;0.74;0.0447799524325468
"BPV1";0.75;0.55;0.505;0.527602410131505;0.74;0.0451127361819454
"BPV1";0.75;0.6;0.539;0.52596876861342;0.74;0.0458093680088556
"BPV1";0.75;0.65;0.494;0.523858285534247;0.74;0.0467172407321953
"BPV1";0.75;0.7;0.532;0.52164291264174;0.74;0.047679817599583
"BPV1";0.75;0.75;0.542;0.519694601683655;0.74;0.0485344685273234
"BPV1";0.75;0.8;0.505;0.517596106643937;0.74;0.0494634917799352
"BPV1";0.75;0.85;0.511;0.514997099939072;0.74;0.050626305035828
"BPV1";0.75;0.9;0.512;0.512369910965633;0.74;0.0518154574337939
"BPV1";0.75;0.95;0.52;0.510186869120191;0.74;0.0528140751247804
"BPV1";0.75;1;0.514;0.508920303799317;0.74;0.0533978259961999
"BPV1";0.75;1.05;0.511;0.508801080983543;0.74;0.053452940154378
"BPV1";0.75;1.1;0.475;0.509464451702414;0.74;0.0531466390288685
"BPV1";0.75;1.15;0.513;0.510489322926023;0.74;0.0526751508909555
"BPV1";0.75;1.2;0.493;0.511454601624462;0.74;0.0522329991186332
"BPV1";0.75;1.25;0.532;0.511939194767827;0.74;0.0520117308831473
"BPV1";0.75;1.3;0.499;0.512129138448365;0.74;0.0519251295442845
"BPV1";0.75;1.35;0.534;0.512423126204689;0.74;0.0517912334864468
"BPV1";0.75;1.4;0.513;0.512719051176437;0.74;0.051656629698139
"BPV1";0.75;1.45;0.529;0.512914806503246;0.74;0.0515676851054583
"BPV1";0.75;1.5;0.505;0.512908285324752;0.74;0.0515706468741442
"BPV1";0.75;1.55;0.534;0.512773163083145;0.74;0.0516320354152392
"BPV1";0.75;1.6;0.522;0.512630352393545;0.74;0.0516969566526837
"BPV1";0.75;1.65;0.515;0.512448602154988;0.74;0.0517796386612188
"BPV1";0.75;1.7;0.471;0.512196661266511;0.74;0.0518943611381245
"BPV1";0.75;1.75;0.521;0.511843278627151;0.74;0.052055489507608
"BPV1";0.75;1.8;0.522;0.511387087558454;0.74;0.0522638637350059
"BPV1";0.75;1.85;0.498;0.510851289735349;0.74;0.052509131415953
"BPV1";0.75;1.9;0.486;0.510241486586939;0.74;0.0527889744857796
"BPV1";0.75;1.95;0.519;0.509563279542328;0.74;0.053101082135287
"BPV1";0.75;2;0.525;0.508822270030621;0.74;0.0534431428337952
"BPV1";0.8;0.05;0.515;0.50982109629716;0.74;0.0529823277098413
"BPV1";0.8;0.1;0.504;0.510603478047739;0.74;0.0526227642837942
"BPV1";0.8;0.15;0.512;0.511279622203499;0.74;0.0523130112193743
"BPV1";0.8;0.2;0.513;0.511805434197991;0.74;0.0520727598615676
"BPV1";0.8;0.25;0.483;0.512136819464765;0.74;0.0519216290436331
"BPV1";0.8;0.3;0.501;0.512247306545176;0.74;0.0518712893759271
"BPV1";0.8;0.35;0.543;0.512178219284688;0.74;0.0519027637682956
"BPV1";0.8;0.4;0.517;0.51198715607302;0.74;0.0519898569956693
"BPV1";0.8;0.45;0.542;0.51173171529989;0.74;0.0521064097999304
"BPV1";0.8;0.5;0.525;0.511469495355016;0.74;0.0522261915532911
"BPV1";0.8;0.55;0.496;0.510971305042114;0.74;0.0524541431141123
"BPV1";0.8;0.6;0.506;0.510104307487053;0.74;0.0528520294360074
"BPV1";0.8;0.65;0.516;0.509070632562779;0.74;0.0533283727449552
"BPV1";0.8;0.7;0.506;0.508072410142236;0.74;0.0537904069372311
"BPV1";0.8;0.75;0.517;0.507311770098371;0.74;0.0541438123347532
"BPV1";0.8;0.8;0.491;0.50661062923025;0.74;0.0544705983882999
"BPV1";0.8;0.85;0.506;0.505793492389028;0.74;0.0548526882073284
"BPV1";0.8;0.9;0.479;0.505066371525787;0.74;0.0551938097880594
"BPV1";0.8;0.95;0.519;0.50463527859161;0.74;0.0553965520836491
"BPV1";0.8;1;0.482;0.504706225537578;0.74;0.0553631603007732
"BPV1";0.8;1.05;0.523;0.50575670352087;0.74;0.0548699219454094
"BPV1";0.8;1.1;0.525;0.507728572267576;0.74;0.0539500161408587
"BPV1";0.8;1.15;0.503;0.510024396582138;0.74;0.0528887781674098
"BPV1";0.8;1.2;0.528;0.512046741269001;0.74;0.0519626881660819
"BPV1";0.8;1.25;0.497;0.513198171132608;0.74;0.0514390695775938
"BPV1";0.8;1.3;0.49;0.513536980974135;0.74;0.0512854989863093
"BPV1";0.8;1.35;0.531;0.513594531671036;0.74;0.0512594360892575
"BPV1";0.8;1.4;0.517;0.513482987142175;0.74;0.051309957114032
"BPV1";0.8;1.45;0.523;0.513314511306416;0.74;0.0513863107842488
"BPV1";0.8;1.5;0.535;0.513201268082624;0.74;0.0514376647993299
"BPV1";0.8;1.55;0.514;0.513087098421752;0.74;0.0514894649026595
"BPV1";0.8;1.6;0.5;0.512856554283823;0.74;0.0515941449318179
"BPV1";0.8;1.65;0.489;0.512532866101298;0.74;0.05174129700409
"BPV1";0.8;1.7;0.519;0.51213926430664;0.74;0.051920514870719
"BPV1";0.8;1.75;0.491;0.511698979332313;0.74;0.0521213560379078
"BPV1";0.8;1.8;0.53;0.511220466400602;0.74;0.052340074993958
"BPV1";0.8;1.85;0.488;0.510693148080645;0.74;0.0525816323371651
"BPV1";0.8;1.9;0.524;0.510111705825175;0.74;0.052848627798611
"BPV1";0.8;1.95;0.502;0.509470821086926;0.74;0.0531437023303359
"BPV1";0.8;2;0.522;0.508765175318635;0.74;0.0534695441454218
"BPV1";0.85;0.05;0.495;0.491697096385212;0.74;0.0616543319435349
"BPV1";0.85;0.1;0.507;0.495695740847852;0.74;0.0596845710398798
"BPV1";0.85;0.15;0.488;0.499360871412245;0.74;0.0579071902074742
"BPV1";0.85;0.2;0.495;0.502673637970755;0.74;0.056323802114036
"BPV1";0.85;0.25;0.49;0.50561519041575;0.74;0.0549362389638451
"BPV1";0.85;0.3;0.511;0.508175469229592;0.74;0.0537426130669199
"BPV1";0.85;0.35;0.505;0.510373306363999;0.74;0.052728418430202
"BPV1";0.85;0.4;0.534;0.512233188915368;0.74;0.0518777202316624
"BPV1";0.85;0.45;0.522;0.513779603980097;0.74;0.0511756675754017
"BPV1";0.85;0.5;0.515;0.515037038654583;0.74;0.0506083339772995
"BPV1";0.85;0.55;0.522;0.515966601071082;0.74;0.0501909638356437
"BPV1";0.85;0.6;0.517;0.516529385314539;0.74;0.0499391156278979
"BPV1";0.85;0.65;0.539;0.516749857410386;0.74;0.0498406261662831
"BPV1";0.85;0.7;0.508;0.516652483384055;0.74;0.0498841131785099
"BPV1";0.85;0.75;0.497;0.516261729260978;0.74;0.0500588137932878
"BPV1";0.85;0.8;0.507;0.515070440548106;0.74;0.0505933067152231
"BPV1";0.85;0.85;0.497;0.512941071115405;0.74;0.0515557571862195
"BPV1";0.85;0.9;0.503;0.510452499532832;0.74;0.0526920549707243
"BPV1";0.85;0.95;0.536;0.508183604370343;0.74;0.0537388412827254
"BPV1";0.85;1;0.508;0.506713264197895;0.74;0.0544227011012011
"BPV1";0.85;1.05;0.524;0.505830381885813;0.74;0.0548354100477442
"BPV1";0.85;1.1;0.518;0.505006524428057;0.74;0.0552219335613814
"BPV1";0.85;1.15;0.501;0.504344566580036;0.74;0.0555334833003513
"BPV1";0.85;1.2;0.483;0.503947383097157;0.74;0.0557208379466803
"BPV1";0.85;1.25;0.486;0.50391784873483;0.74;0.0557347821459906
"BPV1";0.85;1.3;0.491;0.50438356162401;0.74;0.0555151060329866
"BPV1";0.85;1.35;0.516;0.505249523716977;0.74;0.055107786115106
"BPV1";0.85;1.4;0.513;0.506284715501123;0.74;0.0546228342083908
"BPV1";0.85;1.45;0.492;0.507258117463841;0.74;0.0541687838864751
"BPV1";0.85;1.5;0.514;0.507938710092524;0.74;0.0538524422735218
"BPV1";0.85;1.55;0.525;0.508447061313391;0.74;0.0536167634144047
"BPV1";0.85;1.6;0.502;0.509033595889984;0.74;0.0533454798275113
"BPV1";0.85;1.65;0.515;0.509662079565678;0.74;0.0530555575900081
"BPV1";0.85;1.7;0.528;0.510296278083847;0.74;0.0527637998621333
"BPV1";0.85;1.75;0.513;0.510899957187866;0.74;0.0524868296165216
"BPV1";0.85;1.8;0.529;0.511457974391018;0.74;0.0522314574694567
"BPV1";0.85;1.85;0.516;0.511983986143161;0.74;0.0519913025751622
"BPV1";0.85;1.9;0.489;0.512484956592534;0.74;0.051763094976701
