"pset";"nrep";"Choice_type";"cond";"performance"
8;52;1;"PV4";0.855555555555556
8;53;1;"PV4";0.744444444444444
8;54;1;"PV4";0.666666666666667
8;55;1;"PV4";0.622222222222222
8;56;1;"PV4";0.644444444444444
8;57;1;"PV4";0.755555555555556
8;58;1;"PV4";0.677777777777778
8;59;1;"PV4";0.844444444444444
8;60;1;"PV4";0.844444444444444
8;61;1;"PV4";0.844444444444444
8;62;1;"PV4";0.855555555555556
8;63;1;"PV4";0.744444444444444
8;64;1;"PV4";0.7
8;65;1;"PV4";0.755555555555556
8;66;1;"PV4";0.666666666666667
8;67;1;"PV4";0.866666666666667
8;68;1;"PV4";0.7
8;69;1;"PV4";0.733333333333333
8;70;1;"PV4";0.833333333333333
8;71;1;"PV4";0.8
8;72;1;"PV4";0.677777777777778
8;73;1;"PV4";0.866666666666667
8;74;1;"PV4";0.833333333333333
8;75;1;"PV4";0.644444444444444
8;76;1;"PV4";0.855555555555556
8;77;1;"PV4";0.911111111111111
8;78;1;"PV4";0.788888888888889
8;79;1;"PV4";0.788888888888889
8;80;1;"PV4";0.8
8;81;1;"PV4";0.855555555555556
8;82;1;"PV4";0.911111111111111
8;83;1;"PV4";0.744444444444444
8;84;1;"PV4";0.744444444444444
8;85;1;"PV4";0.677777777777778
8;86;1;"PV4";0.933333333333333
8;87;1;"PV4";0.733333333333333
8;88;1;"PV4";0.822222222222222
8;89;1;"PV4";0.877777777777778
8;90;1;"PV4";0.8
8;91;1;"PV4";0.7
8;92;1;"PV4";0.666666666666667
8;93;1;"PV4";0.7
8;94;1;"PV4";0.722222222222222
8;95;1;"PV4";0.744444444444444
8;96;1;"PV4";0.688888888888889
8;97;1;"PV4";0.722222222222222
8;98;1;"PV4";0.733333333333333
8;99;1;"PV4";0.811111111111111
8;100;1;"PV4";0.9
9;1;2;"VP1";0.944444444444444
9;2;2;"VP1";0.911111111111111
9;3;2;"VP1";0.911111111111111
9;4;2;"VP1";0.622222222222222
9;5;2;"VP1";0.722222222222222
9;6;2;"VP1";0.744444444444444
9;7;2;"VP1";0.9
9;8;2;"VP1";0.588888888888889
9;9;2;"VP1";0.722222222222222
9;10;2;"VP1";0.922222222222222
9;11;2;"VP1";0.422222222222222
9;12;2;"VP1";0.833333333333333
9;13;2;"VP1";0.644444444444444
9;14;2;"VP1";0.633333333333333
9;15;2;"VP1";0.688888888888889
9;16;2;"VP1";0.455555555555556
9;17;2;"VP1";0.744444444444444
9;18;2;"VP1";0.622222222222222
9;19;2;"VP1";0.911111111111111
9;20;2;"VP1";0.611111111111111
9;21;2;"VP1";0.755555555555556
9;22;2;"VP1";0.655555555555556
9;23;2;"VP1";0.6
9;24;2;"VP1";0.577777777777778
9;25;2;"VP1";0.955555555555556
9;26;2;"VP1";0.788888888888889
9;27;2;"VP1";0.722222222222222
9;28;2;"VP1";0.522222222222222
9;29;2;"VP1";0.0222222222222222
9;30;2;"VP1";0.766666666666667
9;31;2;"VP1";0.7
9;32;2;"VP1";0.644444444444444
9;33;2;"VP1";0.733333333333333
9;34;2;"VP1";0.0111111111111111
9;35;2;"VP1";0.0555555555555556
9;36;2;"VP1";0.0111111111111111
9;37;2;"VP1";0.888888888888889
9;38;2;"VP1";0.711111111111111
9;39;2;"VP1";0.0444444444444444
9;40;2;"VP1";0.555555555555556
9;41;2;"VP1";0.777777777777778
9;42;2;"VP1";0.733333333333333
9;43;2;"VP1";0.977777777777778
9;44;2;"VP1";0.966666666666667
9;45;2;"VP1";0.811111111111111
9;46;2;"VP1";0.711111111111111
9;47;2;"VP1";0.933333333333333
9;48;2;"VP1";0.633333333333333
9;49;2;"VP1";0.966666666666667
9;50;2;"VP1";0.855555555555556
9;51;2;"VP1";0.877777777777778
9;52;2;"VP1";0.811111111111111
9;53;2;"VP1";0.844444444444444
9;54;2;"VP1";0.8
9;55;2;"VP1";0.677777777777778
9;56;2;"VP1";0.133333333333333
9;57;2;"VP1";0.633333333333333
9;58;2;"VP1";0.577777777777778
9;59;2;"VP1";0.955555555555556
9;60;2;"VP1";0.0555555555555556
9;61;2;"VP1";0.611111111111111
9;62;2;"VP1";0.655555555555556
9;63;2;"VP1";0.8
9;64;2;"VP1";0.722222222222222
9;65;2;"VP1";0.166666666666667
9;66;2;"VP1";0.733333333333333
9;67;2;"VP1";0.588888888888889
9;68;2;"VP1";0.455555555555556
9;69;2;"VP1";0.622222222222222
9;70;2;"VP1";0.744444444444444
9;71;2;"VP1";0.722222222222222
9;72;2;"VP1";0.711111111111111
9;73;2;"VP1";0.0111111111111111
9;74;2;"VP1";0.833333333333333
9;75;2;"VP1";0.755555555555556
9;76;2;"VP1";0.888888888888889
9;77;2;"VP1";0.822222222222222
9;78;2;"VP1";0.577777777777778
9;79;2;"VP1";0.888888888888889
9;80;2;"VP1";0.622222222222222
9;81;2;"VP1";0.555555555555556
9;82;2;"VP1";0.644444444444444
9;83;2;"VP1";0.666666666666667
9;84;2;"VP1";0.433333333333333
9;85;2;"VP1";0.722222222222222
9;86;2;"VP1";0.788888888888889
9;87;2;"VP1";0.955555555555556
9;88;2;"VP1";0.377777777777778
9;89;2;"VP1";0.977777777777778
9;90;2;"VP1";0.666666666666667
9;91;2;"VP1";0.766666666666667
9;92;2;"VP1";0.5
9;93;2;"VP1";0.933333333333333
9;94;2;"VP1";0.7
9;95;2;"VP1";0.355555555555556
9;96;2;"VP1";0.666666666666667
9;97;2;"VP1";0.755555555555556
9;98;2;"VP1";0.933333333333333
9;99;2;"VP1";0.766666666666667
9;100;2;"VP1";0.788888888888889
10;1;2;"VP2";0.655555555555556
10;2;2;"VP2";0.8
10;3;2;"VP2";0.7
10;4;2;"VP2";0.622222222222222
10;5;2;"VP2";0.744444444444444
10;6;2;"VP2";0.722222222222222
10;7;2;"VP2";0.722222222222222
10;8;2;"VP2";0.744444444444444
10;9;2;"VP2";0.733333333333333
10;10;2;"VP2";0.777777777777778
10;11;2;"VP2";0.722222222222222
10;12;2;"VP2";0.688888888888889
10;13;2;"VP2";0.566666666666667
10;14;2;"VP2";0.755555555555556
10;15;2;"VP2";0.6
10;16;2;"VP2";0.722222222222222
10;17;2;"VP2";0.733333333333333
10;18;2;"VP2";0.722222222222222
10;19;2;"VP2";0.666666666666667
10;20;2;"VP2";0.555555555555556
10;21;2;"VP2";0.711111111111111
10;22;2;"VP2";0.533333333333333
10;23;2;"VP2";0.755555555555556
10;24;2;"VP2";0.7
10;25;2;"VP2";0.633333333333333
10;26;2;"VP2";0.8
10;27;2;"VP2";0.688888888888889
10;28;2;"VP2";0.622222222222222
10;29;2;"VP2";0.666666666666667
10;30;2;"VP2";0.6
10;31;2;"VP2";0.766666666666667
10;32;2;"VP2";0.711111111111111
10;33;2;"VP2";0.766666666666667
10;34;2;"VP2";0.622222222222222
10;35;2;"VP2";0.655555555555556
10;36;2;"VP2";0.833333333333333
10;37;2;"VP2";0.788888888888889
10;38;2;"VP2";0.8
10;39;2;"VP2";0.611111111111111
10;40;2;"VP2";0.6
10;41;2;"VP2";0.711111111111111
10;42;2;"VP2";0.666666666666667
10;43;2;"VP2";0.733333333333333
10;44;2;"VP2";0.744444444444444
10;45;2;"VP2";0.644444444444444
10;46;2;"VP2";0.733333333333333
10;47;2;"VP2";0.8
10;48;2;"VP2";0.822222222222222
10;49;2;"VP2";0.733333333333333
10;50;2;"VP2";0.766666666666667
10;51;2;"VP2";0.722222222222222
10;52;2;"VP2";0.722222222222222
10;53;2;"VP2";0.766666666666667
10;54;2;"VP2";0.7
10;55;2;"VP2";0.811111111111111
10;56;2;"VP2";0.677777777777778
10;57;2;"VP2";0.766666666666667
10;58;2;"VP2";0.833333333333333
10;59;2;"VP2";0.7
10;60;2;"VP2";0.766666666666667
10;61;2;"VP2";0.755555555555556
10;62;2;"VP2";0.722222222222222
10;63;2;"VP2";0.755555555555556
10;64;2;"VP2";0.666666666666667
10;65;2;"VP2";0.677777777777778
10;66;2;"VP2";0.666666666666667
10;67;2;"VP2";0.688888888888889
10;68;2;"VP2";0.9
10;69;2;"VP2";0.788888888888889
10;70;2;"VP2";0.677777777777778
10;71;2;"VP2";0.755555555555556
10;72;2;"VP2";0.711111111111111
10;73;2;"VP2";0.733333333333333
10;74;2;"VP2";0.7
10;75;2;"VP2";0.611111111111111
10;76;2;"VP2";0.6
10;77;2;"VP2";0.633333333333333
10;78;2;"VP2";0.655555555555556
10;79;2;"VP2";0.755555555555556
10;80;2;"VP2";0.677777777777778
10;81;2;"VP2";0.655555555555556
10;82;2;"VP2";0.744444444444444
10;83;2;"VP2";0.722222222222222
10;84;2;"VP2";0.744444444444444
10;85;2;"VP2";0.6
10;86;2;"VP2";0.655555555555556
10;87;2;"VP2";0.722222222222222
10;88;2;"VP2";0.644444444444444
10;89;2;"VP2";0.777777777777778
10;90;2;"VP2";0.655555555555556
10;91;2;"VP2";0.688888888888889
10;92;2;"VP2";0.722222222222222
10;93;2;"VP2";0.666666666666667
10;94;2;"VP2";0.677777777777778
10;95;2;"VP2";0.6
10;96;2;"VP2";0.711111111111111
10;97;2;"VP2";0.622222222222222
10;98;2;"VP2";0.655555555555556
10;99;2;"VP2";0.733333333333333
10;100;2;"VP2";0.733333333333333
11;1;2;"VP3";0.722222222222222
11;2;2;"VP3";0.788888888888889
11;3;2;"VP3";0.6
11;4;2;"VP3";0.7
11;5;2;"VP3";0.633333333333333
11;6;2;"VP3";0.811111111111111
11;7;2;"VP3";0.7
11;8;2;"VP3";0.744444444444444
11;9;2;"VP3";0.722222222222222
11;10;2;"VP3";0.577777777777778
11;11;2;"VP3";0.533333333333333
11;12;2;"VP3";0.788888888888889
11;13;2;"VP3";0.722222222222222
11;14;2;"VP3";0.722222222222222
11;15;2;"VP3";0.8
11;16;2;"VP3";0.688888888888889
11;17;2;"VP3";0.777777777777778
11;18;2;"VP3";0.7
11;19;2;"VP3";0.644444444444444
11;20;2;"VP3";0.7
11;21;2;"VP3";0.722222222222222
11;22;2;"VP3";0.7
11;23;2;"VP3";0.622222222222222
11;24;2;"VP3";0.733333333333333
11;25;2;"VP3";0.755555555555556
11;26;2;"VP3";0.633333333333333
11;27;2;"VP3";0.7
11;28;2;"VP3";0.788888888888889
11;29;2;"VP3";0.677777777777778
11;30;2;"VP3";0.666666666666667
11;31;2;"VP3";0.788888888888889
11;32;2;"VP3";0.655555555555556
11;33;2;"VP3";0.711111111111111
11;34;2;"VP3";0.688888888888889
11;35;2;"VP3";0.711111111111111
11;36;2;"VP3";0.677777777777778
11;37;2;"VP3";0.633333333333333
11;38;2;"VP3";0.711111111111111
11;39;2;"VP3";0.766666666666667
11;40;2;"VP3";0.722222222222222
11;41;2;"VP3";0.7
11;42;2;"VP3";0.688888888888889
11;43;2;"VP3";0.766666666666667
11;44;2;"VP3";0.688888888888889
11;45;2;"VP3";0.722222222222222
11;46;2;"VP3";0.733333333333333
11;47;2;"VP3";0.6
11;48;2;"VP3";0.722222222222222
11;49;2;"VP3";0.755555555555556
11;50;2;"VP3";0.766666666666667
11;51;2;"VP3";0.733333333333333
11;52;2;"VP3";0.822222222222222
11;53;2;"VP3";0.788888888888889
11;54;2;"VP3";0.711111111111111
11;55;2;"VP3";0.733333333333333
11;56;2;"VP3";0.777777777777778
11;57;2;"VP3";0.733333333333333
11;58;2;"VP3";0.811111111111111
11;59;2;"VP3";0.655555555555556
11;60;2;"VP3";0.755555555555556
11;61;2;"VP3";0.811111111111111
11;62;2;"VP3";0.722222222222222
11;63;2;"VP3";0.677777777777778
11;64;2;"VP3";0.655555555555556
11;65;2;"VP3";0.644444444444444
11;66;2;"VP3";0.666666666666667
11;67;2;"VP3";0.788888888888889
11;68;2;"VP3";0.722222222222222
11;69;2;"VP3";0.655555555555556
11;70;2;"VP3";0.7
11;71;2;"VP3";0.788888888888889
11;72;2;"VP3";0.911111111111111
11;73;2;"VP3";0.633333333333333
11;74;2;"VP3";0.633333333333333
11;75;2;"VP3";0.788888888888889
11;76;2;"VP3";0.755555555555556
11;77;2;"VP3";0.655555555555556
11;78;2;"VP3";0.711111111111111
11;79;2;"VP3";0.788888888888889
11;80;2;"VP3";0.766666666666667
11;81;2;"VP3";0.677777777777778
11;82;2;"VP3";0.633333333333333
11;83;2;"VP3";0.711111111111111
11;84;2;"VP3";0.711111111111111
11;85;2;"VP3";0.733333333333333
11;86;2;"VP3";0.711111111111111
11;87;2;"VP3";0.766666666666667
11;88;2;"VP3";0.633333333333333
11;89;2;"VP3";0.688888888888889
11;90;2;"VP3";0.655555555555556
11;91;2;"VP3";0.666666666666667
11;92;2;"VP3";0.7
11;93;2;"VP3";0.788888888888889
11;94;2;"VP3";0.777777777777778
11;95;2;"VP3";0.655555555555556
11;96;2;"VP3";0.6
11;97;2;"VP3";0.733333333333333
11;98;2;"VP3";0.7
11;99;2;"VP3";0.844444444444444
11;100;2;"VP3";0.622222222222222
12;1;2;"VP4";0.711111111111111
12;2;2;"VP4";0.577777777777778
12;3;2;"VP4";0.677777777777778
12;4;2;"VP4";0.644444444444444
12;5;2;"VP4";0.755555555555556
12;6;2;"VP4";0.677777777777778
12;7;2;"VP4";0.666666666666667
12;8;2;"VP4";0.7
12;9;2;"VP4";0.8
12;10;2;"VP4";0.733333333333333
12;11;2;"VP4";0.7
12;12;2;"VP4";0.733333333333333
12;13;2;"VP4";0.677777777777778
12;14;2;"VP4";0.8
12;15;2;"VP4";0.677777777777778
12;16;2;"VP4";0.666666666666667
12;17;2;"VP4";0.633333333333333
12;18;2;"VP4";0.711111111111111
12;19;2;"VP4";0.688888888888889
12;20;2;"VP4";0.777777777777778
12;21;2;"VP4";0.755555555555556
12;22;2;"VP4";0.677777777777778
12;23;2;"VP4";0.744444444444444
12;24;2;"VP4";0.7
12;25;2;"VP4";0.688888888888889
12;26;2;"VP4";0.811111111111111
12;27;2;"VP4";0.666666666666667
12;28;2;"VP4";0.733333333333333
12;29;2;"VP4";0.644444444444444
12;30;2;"VP4";0.755555555555556
12;31;2;"VP4";0.766666666666667
12;32;2;"VP4";0.711111111111111
12;33;2;"VP4";0.766666666666667
12;34;2;"VP4";0.666666666666667
12;35;2;"VP4";0.755555555555556
12;36;2;"VP4";0.777777777777778
12;37;2;"VP4";0.611111111111111
12;38;2;"VP4";0.755555555555556
12;39;2;"VP4";0.633333333333333
12;40;2;"VP4";0.722222222222222
12;41;2;"VP4";0.644444444444444
12;42;2;"VP4";0.8
12;43;2;"VP4";0.744444444444444
12;44;2;"VP4";0.677777777777778
12;45;2;"VP4";0.6
12;46;2;"VP4";0.633333333333333
12;47;2;"VP4";0.666666666666667
12;48;2;"VP4";0.788888888888889
12;49;2;"VP4";0.655555555555556
12;50;2;"VP4";0.688888888888889
12;51;2;"VP4";0.688888888888889
12;52;2;"VP4";0.733333333333333
12;53;2;"VP4";0.733333333333333
12;54;2;"VP4";0.733333333333333
12;55;2;"VP4";0.611111111111111
12;56;2;"VP4";0.744444444444444
12;57;2;"VP4";0.7
12;58;2;"VP4";0.655555555555556
12;59;2;"VP4";0.688888888888889
12;60;2;"VP4";0.7
12;61;2;"VP4";0.733333333333333
12;62;2;"VP4";0.7
12;63;2;"VP4";0.677777777777778
12;64;2;"VP4";0.655555555555556
12;65;2;"VP4";0.8
12;66;2;"VP4";0.7
12;67;2;"VP4";0.8
12;68;2;"VP4";0.744444444444444
12;69;2;"VP4";0.733333333333333
12;70;2;"VP4";0.722222222222222
12;71;2;"VP4";0.766666666666667
12;72;2;"VP4";0.633333333333333
12;73;2;"VP4";0.6
12;74;2;"VP4";0.666666666666667
12;75;2;"VP4";0.688888888888889
12;76;2;"VP4";0.633333333333333
12;77;2;"VP4";0.711111111111111
12;78;2;"VP4";0.744444444444444
12;79;2;"VP4";0.688888888888889
12;80;2;"VP4";0.666666666666667
12;81;2;"VP4";0.677777777777778
12;82;2;"VP4";0.744444444444444
12;83;2;"VP4";0.633333333333333
12;84;2;"VP4";0.711111111111111
12;85;2;"VP4";0.666666666666667
12;86;2;"VP4";0.744444444444444
12;87;2;"VP4";0.688888888888889
12;88;2;"VP4";0.733333333333333
12;89;2;"VP4";0.7
12;90;2;"VP4";0.755555555555556
12;91;2;"VP4";0.655555555555556
12;92;2;"VP4";0.733333333333333
12;93;2;"VP4";0.755555555555556
12;94;2;"VP4";0.744444444444444
12;95;2;"VP4";0.811111111111111
12;96;2;"VP4";0.611111111111111
12;97;2;"VP4";0.733333333333333
12;98;2;"VP4";0.7
12;99;2;"VP4";0.744444444444444
12;100;2;"VP4";0.677777777777778
13;1;2;"PV1";0.811111111111111
13;2;2;"PV1";0.844444444444444
13;3;2;"PV1";0.966666666666667
13;4;2;"PV1";0.833333333333333
13;5;2;"PV1";0.555555555555556
13;6;2;"PV1";0.7
13;7;2;"PV1";0.611111111111111
13;8;2;"PV1";0.7
13;9;2;"PV1";0.977777777777778
13;10;2;"PV1";0.933333333333333
13;11;2;"PV1";0.755555555555556
13;12;2;"PV1";0.855555555555556
13;13;2;"PV1";0.722222222222222
13;14;2;"PV1";0.777777777777778
13;15;2;"PV1";0.722222222222222
13;16;2;"PV1";0.644444444444444
13;17;2;"PV1";0.666666666666667
13;18;2;"PV1";0.7
13;19;2;"PV1";0.944444444444444
13;20;2;"PV1";0.633333333333333
13;21;2;"PV1";0.522222222222222
13;22;2;"PV1";0.944444444444444
13;23;2;"PV1";0.311111111111111
13;24;2;"PV1";0.588888888888889
13;25;2;"PV1";0.688888888888889
13;26;2;"PV1";0.711111111111111
13;27;2;"PV1";0.555555555555556
13;28;2;"PV1";0.788888888888889
13;29;2;"PV1";0.744444444444444
13;30;2;"PV1";0.8
13;31;2;"PV1";0.711111111111111
13;32;2;"PV1";0.755555555555556
13;33;2;"PV1";0.8
13;34;2;"PV1";0.622222222222222
13;35;2;"PV1";0.6
13;36;2;"PV1";0.877777777777778
13;37;2;"PV1";0.755555555555556
13;38;2;"PV1";0.633333333333333
13;39;2;"PV1";0.911111111111111
13;40;2;"PV1";0.588888888888889
13;41;2;"PV1";0.666666666666667
13;42;2;"PV1";0.711111111111111
13;43;2;"PV1";0.877777777777778
13;44;2;"PV1";0.822222222222222
13;45;2;"PV1";0.777777777777778
13;46;2;"PV1";0.711111111111111
13;47;2;"PV1";0.677777777777778
13;48;2;"PV1";0.966666666666667
13;49;2;"PV1";0.755555555555556
13;50;2;"PV1";0.866666666666667
13;51;2;"PV1";0.8
13;52;2;"PV1";0.966666666666667
13;53;2;"PV1";0.733333333333333
13;54;2;"PV1";0.755555555555556
13;55;2;"PV1";0.755555555555556
13;56;2;"PV1";0.666666666666667
13;57;2;"PV1";0.7
13;58;2;"PV1";0.833333333333333
13;59;2;"PV1";0.8
13;60;2;"PV1";0.622222222222222
13;61;2;"PV1";0.922222222222222
13;62;2;"PV1";0.655555555555556
13;63;2;"PV1";0.944444444444444
13;64;2;"PV1";0.944444444444444
13;65;2;"PV1";0.888888888888889
13;66;2;"PV1";0.911111111111111
13;67;2;"PV1";0.844444444444444
13;68;2;"PV1";0.822222222222222
13;69;2;"PV1";0.611111111111111
13;70;2;"PV1";0.611111111111111
13;71;2;"PV1";0.7
13;72;2;"PV1";0.722222222222222
13;73;2;"PV1";0.611111111111111
13;74;2;"PV1";0.8
13;75;2;"PV1";0.8
13;76;2;"PV1";0.766666666666667
13;77;2;"PV1";0.677777777777778
13;78;2;"PV1";0.677777777777778
13;79;2;"PV1";0.933333333333333
13;80;2;"PV1";0.833333333333333
13;81;2;"PV1";0.733333333333333
13;82;2;"PV1";0.733333333333333
13;83;2;"PV1";0.966666666666667
13;84;2;"PV1";0.666666666666667
13;85;2;"PV1";0.777777777777778
13;86;2;"PV1";0.622222222222222
13;87;2;"PV1";0.722222222222222
13;88;2;"PV1";0.822222222222222
13;89;2;"PV1";0.911111111111111
13;90;2;"PV1";0.633333333333333
13;91;2;"PV1";0.577777777777778
13;92;2;"PV1";0.7
13;93;2;"PV1";0.866666666666667
13;94;2;"PV1";0.711111111111111
13;95;2;"PV1";0.866666666666667
13;96;2;"PV1";0.633333333333333
13;97;2;"PV1";0.655555555555556
13;98;2;"PV1";0.844444444444444
13;99;2;"PV1";0.733333333333333
13;100;2;"PV1";0.7
14;1;2;"PV2";0.611111111111111
14;2;2;"PV2";0.844444444444444
14;3;2;"PV2";0.788888888888889
14;4;2;"PV2";0.966666666666667
14;5;2;"PV2";0.666666666666667
14;6;2;"PV2";0.944444444444444
14;7;2;"PV2";0.866666666666667
14;8;2;"PV2";0.922222222222222
14;9;2;"PV2";0.555555555555556
14;10;2;"PV2";0.666666666666667
14;11;2;"PV2";0.655555555555556
14;12;2;"PV2";0.977777777777778
14;13;2;"PV2";0.811111111111111
14;14;2;"PV2";0.888888888888889
14;15;2;"PV2";0.677777777777778
14;16;2;"PV2";0.744444444444444
14;17;2;"PV2";0.688888888888889
14;18;2;"PV2";0.755555555555556
14;19;2;"PV2";0.7
14;20;2;"PV2";0.9
14;21;2;"PV2";0.555555555555556
14;22;2;"PV2";0.9
14;23;2;"PV2";0.588888888888889
14;24;2;"PV2";0.722222222222222
14;25;2;"PV2";0.677777777777778
14;26;2;"PV2";0.755555555555556
14;27;2;"PV2";0.766666666666667
14;28;2;"PV2";0.633333333333333
14;29;2;"PV2";0.733333333333333
14;30;2;"PV2";0.622222222222222
14;31;2;"PV2";0.633333333333333
14;32;2;"PV2";0.0333333333333333
14;33;2;"PV2";0.988888888888889
14;34;2;"PV2";0.911111111111111
14;35;2;"PV2";0.777777777777778
14;36;2;"PV2";0.622222222222222
14;37;2;"PV2";0.644444444444444
14;38;2;"PV2";0.588888888888889
14;39;2;"PV2";0.566666666666667
14;40;2;"PV2";0.555555555555556
14;41;2;"PV2";0.566666666666667
14;42;2;"PV2";0.844444444444444
14;43;2;"PV2";0.955555555555556
14;44;2;"PV2";0.933333333333333
14;45;2;"PV2";0.711111111111111
14;46;2;"PV2";0.766666666666667
14;47;2;"PV2";0.677777777777778
14;48;2;"PV2";0.944444444444444
14;49;2;"PV2";0.611111111111111
14;50;2;"PV2";0.611111111111111
14;51;2;"PV2";0.688888888888889
14;52;2;"PV2";0.422222222222222
14;53;2;"PV2";0.611111111111111
14;54;2;"PV2";0.933333333333333
14;55;2;"PV2";0.777777777777778
14;56;2;"PV2";0.855555555555556
14;57;2;"PV2";0.666666666666667
14;58;2;"PV2";0.577777777777778
14;59;2;"PV2";0.755555555555556
14;60;2;"PV2";0.888888888888889
14;61;2;"PV2";0.733333333333333
14;62;2;"PV2";0.677777777777778
14;63;2;"PV2";0.966666666666667
14;64;2;"PV2";0.9
14;65;2;"PV2";0.7
14;66;2;"PV2";0.544444444444444
14;67;2;"PV2";0.577777777777778
14;68;2;"PV2";0.777777777777778
14;69;2;"PV2";0.8
14;70;2;"PV2";0.888888888888889
14;71;2;"PV2";0.755555555555556
14;72;2;"PV2";0.722222222222222
14;73;2;"PV2";0.733333333333333
14;74;2;"PV2";0.955555555555556
14;75;2;"PV2";0.977777777777778
14;76;2;"PV2";0.844444444444444
14;77;2;"PV2";0.533333333333333
14;78;2;"PV2";0.877777777777778
14;79;2;"PV2";0.777777777777778
14;80;2;"PV2";0.777777777777778
14;81;2;"PV2";0.8
14;82;2;"PV2";0.766666666666667
14;83;2;"PV2";0.833333333333333
14;84;2;"PV2";0.8
14;85;2;"PV2";0.644444444444444
14;86;2;"PV2";0.866666666666667
14;87;2;"PV2";0.733333333333333
14;88;2;"PV2";0.777777777777778
14;89;2;"PV2";0.977777777777778
14;90;2;"PV2";0.655555555555556
14;91;2;"PV2";0.655555555555556
14;92;2;"PV2";0.977777777777778
14;93;2;"PV2";0.677777777777778
14;94;2;"PV2";0.822222222222222
14;95;2;"PV2";0.8
14;96;2;"PV2";0.844444444444444
14;97;2;"PV2";0.966666666666667
14;98;2;"PV2";0.755555555555556
14;99;2;"PV2";0.644444444444444
14;100;2;"PV2";0.611111111111111
15;1;2;"PV3";0.666666666666667
15;2;2;"PV3";0.944444444444444
15;3;2;"PV3";0.655555555555556
15;4;2;"PV3";0.844444444444444
15;5;2;"PV3";0.733333333333333
15;6;2;"PV3";0.744444444444444
15;7;2;"PV3";0.711111111111111
15;8;2;"PV3";0.966666666666667
15;9;2;"PV3";0.688888888888889
15;10;2;"PV3";0.944444444444444
15;11;2;"PV3";0.755555555555556
15;12;2;"PV3";0.811111111111111
15;13;2;"PV3";0.666666666666667
15;14;2;"PV3";0.677777777777778
15;15;2;"PV3";0.544444444444444
15;16;2;"PV3";0.688888888888889
15;17;2;"PV3";0.788888888888889
15;18;2;"PV3";0.955555555555556
15;19;2;"PV3";0.811111111111111
15;20;2;"PV3";0.766666666666667
15;21;2;"PV3";0.777777777777778
15;22;2;"PV3";0.688888888888889
15;23;2;"PV3";0.744444444444444
15;24;2;"PV3";0.788888888888889
15;25;2;"PV3";0.944444444444444
15;26;2;"PV3";0.944444444444444
15;27;2;"PV3";0.588888888888889
15;28;2;"PV3";0.666666666666667
15;29;2;"PV3";0.966666666666667
15;30;2;"PV3";0.677777777777778
15;31;2;"PV3";0.688888888888889
15;32;2;"PV3";0.744444444444444
15;33;2;"PV3";0.722222222222222
15;34;2;"PV3";0.688888888888889
15;35;2;"PV3";0.644444444444444
15;36;2;"PV3";0.777777777777778
15;37;2;"PV3";0.877777777777778
15;38;2;"PV3";0.944444444444444
15;39;2;"PV3";0.666666666666667
15;40;2;"PV3";0.733333333333333
15;41;2;"PV3";0.955555555555556
15;42;2;"PV3";0.866666666666667
15;43;2;"PV3";0.544444444444444
15;44;2;"PV3";0.944444444444444
15;45;2;"PV3";0.866666666666667
15;46;2;"PV3";0.655555555555556
15;47;2;"PV3";0.633333333333333
15;48;2;"PV3";0.755555555555556
15;49;2;"PV3";0.911111111111111
15;50;2;"PV3";0.922222222222222
15;51;2;"PV3";0.955555555555556
15;52;2;"PV3";0.566666666666667
15;53;2;"PV3";0.711111111111111
15;54;2;"PV3";0.788888888888889
15;55;2;"PV3";0.911111111111111
15;56;2;"PV3";0.7
15;57;2;"PV3";0.6
15;58;2;"PV3";0.711111111111111
15;59;2;"PV3";0.811111111111111
15;60;2;"PV3";0.744444444444444
15;61;2;"PV3";0.933333333333333
15;62;2;"PV3";0.722222222222222
15;63;2;"PV3";0.633333333333333
15;64;2;"PV3";0.588888888888889
15;65;2;"PV3";0.755555555555556
15;66;2;"PV3";0.955555555555556
15;67;2;"PV3";0.711111111111111
15;68;2;"PV3";0.977777777777778
15;69;2;"PV3";0.911111111111111
15;70;2;"PV3";0.722222222222222
15;71;2;"PV3";0.644444444444444
15;72;2;"PV3";0.733333333333333
15;73;2;"PV3";0.733333333333333
15;74;2;"PV3";0.6
15;75;2;"PV3";0.711111111111111
15;76;2;"PV3";0.766666666666667
15;77;2;"PV3";0.9
15;78;2;"PV3";0.966666666666667
15;79;2;"PV3";0.855555555555556
15;80;2;"PV3";0.988888888888889
15;81;2;"PV3";0.966666666666667
15;82;2;"PV3";0.733333333333333
15;83;2;"PV3";0.9
15;84;2;"PV3";0.688888888888889
15;85;2;"PV3";0.822222222222222
15;86;2;"PV3";1
15;87;2;"PV3";0.366666666666667
15;88;2;"PV3";0.744444444444444
15;89;2;"PV3";0.944444444444444
15;90;2;"PV3";0.611111111111111
15;91;2;"PV3";0.755555555555556
15;92;2;"PV3";0.588888888888889
15;93;2;"PV3";0.833333333333333
15;94;2;"PV3";0.722222222222222
15;95;2;"PV3";0.588888888888889
15;96;2;"PV3";0.8
15;97;2;"PV3";0.922222222222222
15;98;2;"PV3";0.844444444444444
15;99;2;"PV3";0.7
15;100;2;"PV3";0.688888888888889
16;1;2;"PV4";0.733333333333333
16;2;2;"PV4";0.677777777777778
16;3;2;"PV4";0.655555555555556
16;4;2;"PV4";0.666666666666667
16;5;2;"PV4";0.722222222222222
