"cond";"par";"gamma";"performance";"pred_perf";"obs_perf";"deviance"
"BPV1";0.45;1.9;0.686;0.673395232826714;0.74;0.00443619501020768
"BPV1";0.45;1.95;0.64;0.671848641701639;0.74;0.00464460763791156
"BPV1";0.45;2;0.675;0.670459652582852;0.74;0.00483585991889767
"BPV1";0.5;0.05;1;1.02867638454889;0.74;0.0833340549962178
"BPV1";0.5;0.1;0.997;1.00260408738872;0.74;0.0689609067132644
"BPV1";0.5;0.15;0.989;0.977586624135993;0.74;0.0564474039683374
"BPV1";0.5;0.2;0.979;0.953594767831395;0.74;0.0456227248449476
"BPV1";0.5;0.25;0.932;0.93059929151563;0.74;0.03632808992626
"BPV1";0.5;0.3;0.913;0.908595499526195;0.74;0.0284244424604873
"BPV1";0.5;0.35;0.899;0.88761593189775;0.74;0.0217904633500412
"BPV1";0.5;0.4;0.881;0.867687215216734;0.74;0.0163040249298044
"BPV1";0.5;0.45;0.854;0.848835976069585;0.74;0.0118452696870193
"BPV1";0.5;0.5;0.824;0.831088841042744;0.74;0.0082971769625103
"BPV1";0.5;0.55;0.8;0.814183483341484;0.74;0.00550318920067631
"BPV1";0.5;0.6;0.788;0.798013227533875;0.74;0.00336553456889713
"BPV1";0.5;0.65;0.797;0.782838177250544;0.74;0.00183510943014905
"BPV1";0.5;0.7;0.757;0.768918436122123;0.74;0.000836275947749313
"BPV1";0.5;0.75;0.759;0.756514107779241;0.74;0.000272715755744388
"BPV1";0.5;0.8;0.725;0.74629303368514;0.74;3.96022729623096e-05
"BPV1";0.5;0.85;0.755;0.738235647292041;0.74;3.11294047808086e-06
"BPV1";0.5;0.9;0.724;0.731570940214043;0.74;7.10490488752447e-05
"BPV1";0.5;0.95;0.717;0.725527904065241;0.74;0.000209441560744876
"BPV1";0.5;1;0.714;0.719335530459734;0.74;0.0004270203013806
"BPV1";0.5;1.05;0.734;0.713821301345453;0.74;0.0006853242632456
"BPV1";0.5;1.1;0.708;0.709844642027631;0.74;0.000909345614441706
"BPV1";0.5;1.15;0.729;0.70668245915632;0.74;0.00111005852787028
"BPV1";0.5;1.2;0.701;0.70361165938157;0.74;0.00132411133296288
"BPV1";0.5;1.25;0.682;0.699909149353432;0.74;0.00160727630556545
"BPV1";0.5;1.3;0.683;0.695602658642141;0.74;0.00197112391964622
"BPV1";0.5;1.35;0.716;0.691307868106328;0.74;0.00237092370835076
"BPV1";0.5;1.4;0.683;0.68718361132863;0.74;0.00278957091228523
"BPV1";0.5;1.45;0.688;0.683388721891687;0.74;0.00320483680905679
"BPV1";0.5;1.5;0.685;0.680082033378137;0.74;0.00359016272409866
"BPV1";0.5;1.55;0.664;0.677185532677417;0.74;0.00394565730501983
"BPV1";0.5;1.6;0.677;0.674545763569307;0.74;0.00428425706672505
"BPV1";0.5;1.65;0.691;0.672208394971963;0.74;0.00459570171227733
"BPV1";0.5;1.7;0.664;0.670219095803542;0.74;0.00486937459047522
"BPV1";0.5;1.75;0.657;0.6686235349822;0.74;0.0050945997584372
"BPV1";0.5;1.8;0.648;0.667426161055406;0.74;0.00526696209915592
"BPV1";0.5;1.85;0.657;0.666595077681566;0.74;0.00538828262057531
"BPV1";0.5;1.9;0.66;0.666121436445247;0.74;0.00545804215291367
"BPV1";0.5;1.95;0.673;0.665996388931013;0.74;0.00547653445124983
"BPV1";0.5;2;0.684;0.666211086723431;0.74;0.00544480372253705
"BPV1";0.55;0.05;1;1.02171061100664;0.74;0.0793608683537341
"BPV1";0.55;0.1;0.999;0.99529517769094;0.74;0.0651756277522489
"BPV1";0.55;0.15;0.981;0.970001648341681;0.74;0.0529007582398902
"BPV1";0.55;0.2;0.953;0.94582014934937;0.74;0.0423619338781972
"BPV1";0.55;0.25;0.928;0.922740807104518;0.74;0.0333942025812107
"BPV1";0.55;0.3;0.905;0.900765726792075;0.74;0.0258456189109842
"BPV1";0.55;0.35;0.881;0.879907264694919;0.74;0.019574042714414
"BPV1";0.55;0.4;0.863;0.860170923850446;0.74;0.0144410509390697
"BPV1";0.55;0.45;0.847;0.841562207296055;0.74;0.0103148819508469
"BPV1";0.55;0.5;0.829;0.824086618069143;0.74;0.00707055933830594
"BPV1";0.55;0.55;0.799;0.807622798189532;0.74;0.00457284283498219
"BPV1";0.55;0.6;0.78;0.792128352901168;0.74;0.00271736517618876
"BPV1";0.55;0.65;0.781;0.777727230077636;0.74;0.00142334388933092
"BPV1";0.55;0.7;0.74;0.76454337759252;0.74;0.000602377383649024
"BPV1";0.55;0.75;0.761;0.752700743319404;0.74;0.000161308880865384
"BPV1";0.55;0.8;0.741;0.742809016378093;0.74;7.89057301239752e-06
"BPV1";0.55;0.85;0.755;0.734930688026152;0.74;2.56979238881973e-05
"BPV1";0.55;0.9;0.728;0.7283689093438;0.74;0.000135282269852747
"BPV1";0.55;0.95;0.715;0.722426831411257;0.74;0.000308816254248396
"BPV1";0.55;1;0.7;0.716407605308743;0.74;0.000556601087268065
"BPV1";0.55;1.05;0.726;0.710859365285702;0.74;0.00084917659155216
"BPV1";0.55;1.1;0.717;0.706502992168138;0.74;0.00112204953368781
"BPV1";0.55;1.15;0.684;0.702900756901113;0.74;0.00137635383851029
"BPV1";0.55;1.2;0.69;0.699614930429688;0.74;0.00163095384419892
"BPV1";0.55;1.25;0.719;0.696207783698924;0.74;0.00191775820856019
"BPV1";0.55;1.3;0.705;0.692874780999192;0.74;0.0022207862658741
"BPV1";0.55;1.35;0.706;0.690029003257792;0.74;0.00249710051540975
"BPV1";0.55;1.4;0.661;0.687559146375181;0.74;0.00275004312889971
"BPV1";0.55;1.45;0.675;0.685353906251815;0.74;0.00298619556193546
"BPV1";0.55;1.5;0.705;0.68330197878815;0.74;0.00321466560933934
"BPV1";0.55;1.55;0.664;0.681449139936067;0.74;0.00342820321422625
"BPV1";0.55;1.6;0.672;0.679903668561861;0.74;0.00361156905232266
"BPV1";0.55;1.65;0.697;0.678648014937615;0.74;0.00376406607109513
"BPV1";0.55;1.7;0.683;0.677664629335411;0.74;0.00388569843589168
"BPV1";0.55;1.75;0.667;0.676935962027333;0.74;0.00397707288541799
"BPV1";0.55;1.8;0.68;0.676461751146564;0.74;0.0040371090673612
"BPV1";0.55;1.85;0.673;0.676255826205756;0.74;0.00406331969271073
"BPV1";0.55;1.9;0.687;0.676321774546198;0.74;0.00405491639694521
"BPV1";0.55;1.95;0.678;0.676663183509176;0.74;0.00401155232319229
"BPV1";0.55;2;0.669;0.677283640435977;0.74;0.00393334175696379
"BPV1";0.6;0.05;1;1.01694200120426;0.74;0.0766968720310214
"BPV1";0.6;0.1;0.997;0.990565304561535;0.74;0.062782971850015
"BPV1";0.6;0.15;0.972;0.965326866314595;0.74;0.0507721966831555
"BPV1";0.6;0.2;0.958;0.941227398705373;0.74;0.0404924659897312
"BPV1";0.6;0.25;0.918;0.9182676139758;0.74;0.0317793421926249
"BPV1";0.6;0.3;0.893;0.896452906664579;0.74;0.0244775120037954
"BPV1";0.6;0.35;0.867;0.87578441877623;0.74;0.0184374083823986
"BPV1";0.6;0.4;0.849;0.85625648375141;0.74;0.0135155700142419
"BPV1";0.6;0.45;0.845;0.837863435030778;0.74;0.00957725191602322
"BPV1";0.6;0.5;0.827;0.820599606054989;0.74;0.00649629649621943
"BPV1";0.6;0.55;0.804;0.804494926336366;0.74;0.00415959552313331
"BPV1";0.6;0.6;0.798;0.789569203157996;0.74;0.00245710590171865
"BPV1";0.6;0.65;0.775;0.775801586616682;0.74;0.00128175360427179
"BPV1";0.6;0.7;0.738;0.763171226809231;0.74;0.00053690575184481
"BPV1";0.6;0.75;0.756;0.751657273832447;0.74;0.000135892033204648
"BPV1";0.6;0.8;0.728;0.741817553504942;0.74;3.30350074332636e-06
"BPV1";0.6;0.85;0.738;0.733799176554848;0.74;3.84502113979404e-05
"BPV1";0.6;0.9;0.718;0.726965220443253;0.74;0.00016990547809299
"BPV1";0.6;0.95;0.738;0.720678762631241;0.74;0.000373310213459943
"BPV1";0.6;1;0.72;0.714302880579898;0.74;0.000660341946490995
"BPV1";0.6;1.05;0.71;0.708402050693218;0.74;0.000998430400393969
"BPV1";0.6;1.1;0.699;0.703669110745159;0.74;0.00131993351404753
"BPV1";0.6;1.15;0.688;0.699659680251754;0.74;0.00162734139739076
"BPV1";0.6;1.2;0.725;0.695929378729035;0.74;0.00194221965920881
"BPV1";0.6;1.25;0.672;0.692033825693036;0.74;0.00230075387764601
"BPV1";0.6;1.3;0.694;0.688242741696603;0.74;0.00267881378708455
"BPV1";0.6;1.35;0.694;0.68497363070663;0.74;0.00302790131761036
"BPV1";0.6;1.4;0.679;0.682003787360222;0.74;0.00336356068055831
"BPV1";0.6;1.45;0.694;0.679110506294486;0.74;0.00370753044371377
"BPV1";0.6;1.5;0.651;0.676071082146528;0.74;0.00408690653791594
"BPV1";0.6;1.55;0.659;0.672975597920892;0.74;0.00449227047406195
"BPV1";0.6;1.6;0.657;0.670043039247509;0.74;0.00489397635772559
"BPV1";0.6;1.65;0.703;0.667244054701565;0.74;0.0052934275762688
"BPV1";0.6;1.7;0.667;0.664549292858248;0.74;0.00569280920819039
"BPV1";0.6;1.75;0.662;0.661929402292744;0.74;0.00609501822636822
"BPV1";0.6;1.8;0.667;0.659379943186425;0.74;0.00649959356062409
"BPV1";0.6;1.85;0.669;0.656919711190882;0.74;0.00690233438860644
"BPV1";0.6;1.9;0.658;0.65455420808663;0.74;0.00730098335570294
"BPV1";0.6;1.95;0.64;0.652288935654182;0.74;0.00769323080867618
"BPV1";0.6;2;0.642;0.650129395674053;0.74;0.00807672552191094
"BPV1";0.65;0.05;1;0.99892523420981;0.74;0.0670422769106052
"BPV1";0.65;0.1;0.98;0.971561548096978;0.74;0.0536207505570693
"BPV1";0.65;0.15;0.951;0.945561724286226;0.74;0.0422556224915264
"BPV1";0.65;0.2;0.922;0.920967351402606;0.74;0.0327491822736741
"BPV1";0.65;0.25;0.88;0.89782001807117;0.74;0.0249071581039843
"BPV1";0.65;0.3;0.87;0.876154605572567;0.74;0.0185380766186214
"BPV1";0.65;0.35;0.867;0.85593842370217;0.74;0.0134417180905438
"BPV1";0.65;0.4;0.83;0.837111703857112;0.74;0.00943068302603142
"BPV1";0.65;0.45;0.806;0.819614677434529;0.74;0.00633849686300403
"BPV1";0.65;0.5;0.802;0.803387575831554;0.74;0.00401798476980106
"BPV1";0.65;0.55;0.799;0.788767401478946;0.74;0.00237825944700869
"BPV1";0.65;0.6;0.78;0.77591895037734;0.74;0.00129017099620984
"BPV1";0.65;0.65;0.763;0.764524144278695;0.74;0.000601433652602248
"BPV1";0.65;0.7;0.721;0.754264904934966;0.74;0.00020348751280363
"BPV1";0.65;0.75;0.743;0.744823154098112;0.74;2.3262815454131e-05
"BPV1";0.65;0.8;0.737;0.736964274514889;0.74;9.2156292209497e-06
"BPV1";0.65;0.85;0.741;0.731090682037044;0.74;7.93759465650429e-05
"BPV1";0.65;0.9;0.731;0.726339848074012;0.74;0.00018659975064108
"BPV1";0.65;0.95;0.73;0.721849244035226;0.74;0.000329449942092775
"BPV1";0.65;1;0.705;0.716756341330123;0.74;0.000540267668361768
"BPV1";0.65;1.05;0.711;0.711562586482502;0.74;0.000808686487565157
"BPV1";0.65;1.1;0.707;0.707134245804632;0.74;0.00108015779883033
"BPV1";0.65;1.15;0.719;0.703156020388646;0.74;0.00135747883360184
"BPV1";0.65;1.2;0.717;0.699312611326679;0.74;0.0016554635970539
"BPV1";0.65;1.25;0.701;0.695288719710863;0.74;0.00199909858509374
"BPV1";0.65;1.3;0.687;0.690986435666787;0.74;0.00240232948864602
"BPV1";0.65;1.35;0.659;0.686660518526778;0.74;0.00284510028383218
"BPV1";0.65;1.4;0.689;0.682524673193085;0.74;0.00330341319156169
"BPV1";0.65;1.45;0.65;0.678792604567955;0.74;0.00374634525557474
"BPV1";0.65;1.5;0.715;0.675678017553636;0.74;0.00413731742583039
"BPV1";0.65;1.55;0.661;0.673071731127703;0.74;0.00447939317424245
"BPV1";0.65;1.6;0.663;0.670747477365462;0.74;0.00479591189124725
"BPV1";0.65;1.65;0.674;0.668743330815752;0.74;0.00507751290323339
"BPV1";0.65;1.7;0.661;0.667097366027415;0.74;0.00531479404014077
"BPV1";0.65;1.75;0.661;0.665847657549291;0.74;0.00549856989092724
"BPV1";0.65;1.8;0.666;0.664998823188485;0.74;0.0056251765231121
"BPV1";0.65;1.85;0.65;0.664525855160744;0.74;0.00569634653921702
"BPV1";0.65;1.9;0.678;0.66442238962787;0.74;0.0057119751895615
"BPV1";0.65;1.95;0.686;0.664682062751667;0.74;0.00567279167134378
"BPV1";0.65;2;0.65;0.665298510693939;0.74;0.00558031250454352
"BPV1";0.7;0.05;0.997;0.990128308494169;0.74;0.0625641707101543
"BPV1";0.7;0.1;0.973;0.963217378841695;0.74;0.0498259982169568
"BPV1";0.7;0.15;0.938;0.937613593293713;0.74;0.039051132254453
"BPV1";0.7;0.2;0.915;0.913356093730643;0.74;0.0300523352335475
"BPV1";0.7;0.25;0.877;0.890484022032903;0.74;0.0226454408871993
"BPV1";0.7;0.3;0.858;0.869021302356473;0.74;0.0166464964617605
"BPV1";0.7;0.35;0.845;0.848932277809858;0.74;0.0118662411488441
"BPV1";0.7;0.4;0.817;0.830166718702268;0.74;0.00813003716153395
"BPV1";0.7;0.45;0.813;0.812674395342913;0.74;0.00528156773845796
"BPV1";0.7;0.5;0.802;0.796405078041001;0.74;0.00318153282881144
"BPV1";0.7;0.55;0.781;0.781698612438009;0.74;0.00173877427925531
"BPV1";0.7;0.6;0.772;0.768713771055898;0.74;0.000824480648250501
"BPV1";0.7;0.65;0.741;0.757128714524604;0.74;0.000293392861265375
"BPV1";0.7;0.7;0.757;0.746621603474066;0.74;4.38456325677649e-05
"BPV1";0.7;0.75;0.742;0.736870598534222;0.74;9.79315353401143e-06
"BPV1";0.7;0.8;0.716;0.728400423676288;0.74;0.000134550170889623
"BPV1";0.7;0.85;0.735;0.721555659791034;0.74;0.000340193685744089
"BPV1";0.7;0.9;0.716;0.715744252887731;0.74;0.000588341267974328
"BPV1";0.7;0.95;0.689;0.710374148975652;0.74;0.000877691048916881
"BPV1";0.7;1;0.702;0.704853294064066;0.74;0.00123529093814701
"BPV1";0.7;1.05;0.709;0.699761443967462;0.74;0.0016191413915837
"BPV1";0.7;1.1;0.698;0.695755710882712;0.74;0.00195755711949417
"BPV1";0.7;1.15;0.699;0.692360075392665;0.74;0.00226956241659252
"BPV1";0.7;1.2;0.694;0.689098518080172;0.74;0.00259096086163456
"BPV1";0.7;1.25;0.687;0.685495019528082;0.74;0.00297079289624417
"BPV1";0.7;1.3;0.697;0.68177144514499;0.74;0.00339056460050292
"BPV1";0.7;1.35;0.662;0.678375493400387;0.74;0.00379757981364568
"BPV1";0.7;1.4;0.66;0.675169894468467;0.74;0.00420294258322966
"BPV1";0.7;1.45;0.675;0.672017378523422;0.74;0.00462163682282762
"BPV1";0.7;1.5;0.686;0.668780675739446;0.74;0.00507219214812992
"BPV1";0.7;1.55;0.667;0.665514850173252;0.74;0.00554803754471314
"BPV1";0.7;1.6;0.661;0.662350417717746;0.74;0.00602945762860849
"BPV1";0.7;1.65;0.646;0.659263286301412;0.74;0.00651841693884779
"BPV1";0.7;1.7;0.663;0.656229363852731;0.74;0.00701751948051817
"BPV1";0.7;1.75;0.651;0.653224558300185;0.74;0.00752997728219793
"BPV1";0.7;1.8;0.65;0.650249117661226;0.74;0.0080552208805885
"BPV1";0.7;1.85;0.648;0.647322681273003;0.74;0.00858908540642541
"BPV1";0.7;1.9;0.668;0.64445024404355;0.74;0.00912975586333721
"BPV1";0.7;1.95;0.636;0.641636800880899;0.74;0.00967531894094388
"BPV1";0.7;2;0.627;0.638887346693085;0.74;0.0102237686587645
"BPV1";0.75;0.05;0.986;0.95994876991992;0.74;0.0483774613892859
"BPV1";0.75;0.1;0.939;0.935482493596534;0.74;0.0382134053027191
"BPV1";0.75;0.15;0.892;0.912163142182969;0.74;0.0296401475263134
"BPV1";0.75;0.2;0.88;0.890018057443483;0.74;0.0225054175591161
"BPV1";0.75;0.25;0.858;0.869074581142332;0.74;0.0166602474970684
"BPV1";0.75;0.3;0.839;0.849349187178182;0.74;0.011957244736529
"BPV1";0.75;0.35;0.842;0.830818611427484;0.74;0.00824802018161626
"BPV1";0.75;0.4;0.803;0.813450588621178;0.74;0.00539498896879754
"BPV1";0.75;0.45;0.802;0.797212853490205;0.74;0.00327331060449162
"BPV1";0.75;0.5;0.787;0.782073140765502;0.74;0.00177014917387379
"BPV1";0.75;0.55;0.763;0.768280161615569;0.74;0.000799767541002728
"BPV1";0.75;0.6;0.771;0.755937543340712;0.74;0.000254005287737079
"BPV1";0.75;0.65;0.748;0.744795394869583;0.74;2.29958119552275e-05
"BPV1";0.75;0.7;0.721;0.734603825130837;0.74;2.91187032185899e-05
"BPV1";0.75;0.75;0.72;0.725112943053125;0.74;0.000221624464539502
"BPV1";0.75;0.8;0.715;0.716634022630067;0.74;0.000545968898452235
"BPV1";0.75;0.85;0.703;0.709430572012605;0.74;0.000934489927476511
"BPV1";0.75;0.9;0.705;0.70318105136538;0.74;0.00135563497855875
"BPV1";0.75;0.95;0.699;0.697563920853032;0.74;0.00180082081336773
"BPV1";0.75;1;0.709;0.6922576406402;0.74;0.00227933287724028
"BPV1";0.75;1.05;0.685;0.687882828719926;0.74;0.00271619954223659
"BPV1";0.75;1.1;0.682;0.684863645834507;0.74;0.00304001755066271
"BPV1";0.75;1.15;0.656;0.682583866272467;0.74;0.00329661241221797
"BPV1";0.75;1.2;0.675;0.68042726432233;0.74;0.00354891083612148
"BPV1";0.75;1.25;0.687;0.677777614272622;0.74;0.00387162528560662
"BPV1";0.75;1.3;0.711;0.674790071617097;0.74;0.0042523347597033
"BPV1";0.75;1.35;0.674;0.672026106596976;0.74;0.00462045018436565
"BPV1";0.75;1.4;0.652;0.669478965621978;0.74;0.00497321628974613
"BPV1";0.75;1.45;0.667;0.667141895101823;0.74;0.00530830344935381
"BPV1";0.75;1.5;0.679;0.665008141446229;0.74;0.00562377884934875
"BPV1";0.75;1.55;0.67;0.663077983777971;0.74;0.00591699657966204
"BPV1";0.75;1.6;0.645;0.661353918405893;0.74;0.00618520615010696
"BPV1";0.75;1.65;0.652;0.659832517518821;0.74;0.00642682524737018
"BPV1";0.75;1.7;0.669;0.658510353305582;0.74;0.0066405625183811
"BPV1";0.75;1.75;0.639;0.657383997955003;0.74;0.00682540379389891
"BPV1";0.75;1.8;0.663;0.656458157981446;0.74;0.00697923936785296
"BPV1";0.75;1.85;0.649;0.655740156667728;0.74;0.00709972119837895
"BPV1";0.75;1.9;0.664;0.655230491355358;0.74;0.00718586959585397
"BPV1";0.75;1.95;0.657;0.654929659385845;0.74;0.00723696285220833
"BPV1";0.75;2;0.655;0.654838158100698;0.74;0.00725253931568165
"BPV1";0.8;0.05;0.921;0.908039375633085;0.74;0.0282372317631569
"BPV1";0.8;0.1;0.891;0.889616409662438;0.74;0.0223850700402784
"BPV1";0.8;0.15;0.862;0.87197397909;0.74;0.0174171311568477
"BPV1";0.8;0.2;0.851;0.855153738990663;0.74;0.0132603836035298
"BPV1";0.8;0.25;0.835;0.839197344439321;0.74;0.00984011314381325
"BPV1";0.8;0.3;0.826;0.824136955890751;0.74;0.00707902734656223
"BPV1";0.8;0.35;0.815;0.809939061478353;0.74;0.00489147232047282
"BPV1";0.8;0.4;0.794;0.796546807794948;0.74;0.00319754147179874
"BPV1";0.8;0.45;0.784;0.783903341433357;0.74;0.00192750338901394
"BPV1";0.8;0.5;0.757;0.771951808986403;0.74;0.00102091809750361
"BPV1";0.8;0.55;0.761;0.76092885608973;0.74;0.000438017017224621
"BPV1";0.8;0.6;0.743;0.750958157786103;0.74;0.00012008122206512
"BPV1";0.8;0.65;0.735;0.741813404779027;0.74;3.28843689259967e-06
"BPV1";0.8;0.7;0.733;0.733268287772011;0.74;4.53159495204591e-05
"BPV1";0.8;0.75;0.724;0.725096497468559;0.74;0.000222114387704675
"BPV1";0.8;0.8;0.712;0.717395459725363;0.74;0.000510965241027691
"BPV1";0.8;0.85;0.719;0.710363971014754;0.74;0.000878294214014313
"BPV1";0.8;0.9;0.732;0.703927777963699;0.74;0.00130120520263619
"BPV1";0.8;0.95;0.699;0.698012627199162;0.74;0.00176293947471656
"BPV1";0.8;1;0.704;0.692544265348109;0.74;0.00225204675135072
"BPV1";0.8;1.05;0.677;0.687673927294267;0.74;0.00273801788480564
"BPV1";0.8;1.1;0.658;0.683465253190792;0.74;0.00319617759678127
"BPV1";0.8;1.15;0.673;0.679712597568789;0.74;0.00363457089190283
"BPV1";0.8;1.2;0.686;0.676210314959363;0.74;0.00406912391758368
"BPV1";0.8;1.25;0.665;0.67275275989362;0.74;0.0045221913019251
"BPV1";0.8;1.3;0.668;0.66948631276281;0.74;0.0049721800877843
"BPV1";0.8;1.35;0.671;0.666623523433139;0.74;0.00538410731336708
"BPV1";0.8;1.4;0.65;0.664058000648152;0.74;0.00576718726555606
"BPV1";0.8;1.45;0.68;0.661683353151392;0.74;0.00613349717360963
"BPV1";0.8;1.5;0.673;0.659393189686401;0.74;0.00649745786893245
"BPV1";0.8;1.55;0.668;0.657272244883867;0.74;0.00684388146655486
"BPV1";0.8;1.6;0.677;0.655443401958486;0.74;0.00714981827235423
"BPV1";0.8;1.65;0.652;0.653857492529816;0.74;0.00742053159325064
"BPV1";0.8;1.7;0.612;0.652465348217419;0.74;0.00766231526269766
"BPV1";0.8;1.75;0.659;0.651217800640854;0.74;0.00788227892304711
"BPV1";0.8;1.8;0.647;0.65010885820657;0.74;0.00808041737292651
"BPV1";0.8;1.85;0.66;0.649171914908926;0.74;0.00824974104131142
"BPV1";0.8;1.9;0.647;0.648416880749345;0.74;0.00838746773167965
"BPV1";0.8;1.95;0.634;0.647853665729253;0.74;0.00849094691953627
"BPV1";0.8;2;0.658;0.647492179850073;0.74;0.00855769678889132
"BPV1";0.85;0.05;0.822;0.83799942474544;0.74;0.00960388725043713
"BPV1";0.85;0.1;0.829;0.828647844381103;0.74;0.00785844031341621
"BPV1";0.85;0.15;0.806;0.81942051348695;0.74;0.00630761796253086
"BPV1";0.85;0.2;0.819;0.810272822127526;0.74;0.00493826952976698
"BPV1";0.85;0.25;0.813;0.801160160367375;0.74;0.00374056521616306
"BPV1";0.85;0.3;0.8;0.792063635188425;0.74;0.0027106221090334
"BPV1";0.85;0.35;0.801;0.783028422722564;0.74;0.00185144516199163
"BPV1";0.85;0.4;0.786;0.774106016759275;0.74;0.00116322037918397
"BPV1";0.85;0.45;0.778;0.765347911088044;0.74;0.000642516596527385
"BPV1";0.85;0.5;0.751;0.756805599498353;0.74;0.000282428174499044
"BPV1";0.85;0.55;0.744;0.74808465465641;0.74;6.53616409134093e-05
"BPV1";0.85;0.6;0.72;0.739005435845593;0.74;9.89157857231789e-07
"BPV1";0.85;0.65;0.746;0.729941616781142;0.74;0.000101171072977413
"BPV1";0.85;0.7;0.71;0.721266871178297;0.74;0.000350930115450527
"BPV1";0.85;0.75;0.701;0.713354872752298;0.74;0.000709962806046218
"BPV1";0.85;0.8;0.718;0.70626714788069;0.74;0.00113790531210323
"BPV1";0.85;0.85;0.701;0.699764212087372;0.74;0.00161891862895001
"BPV1";0.85;0.9;0.693;0.693768222807116;0.74;0.00213737722241251
"BPV1";0.85;0.95;0.687;0.688201337474695;0.74;0.00268310143941047
"BPV1";0.85;1;0.687;0.682985713524882;0.74;0.00325062886226685
"BPV1";0.85;1.05;0.68;0.678092206960491;0.74;0.00383257483902264
"BPV1";0.85;1.1;0.67;0.673577970952176;0.74;0.00441188594283004
"BPV1";0.85;1.15;0.68;0.669494608686466;0.74;0.0049710102042746
"BPV1";0.85;1.2;0.647;0.665893723349892;0.74;0.00549174023894232
"BPV1";0.85;1.25;0.659;0.662826918128986;0.74;0.00595568456547027
"BPV1";0.85;1.3;0.687;0.660585456511447;0.74;0.0063066697174953
"BPV1";0.85;1.35;0.655;0.659155758271891;0.74;0.00653579142059287
"BPV1";0.85;1.4;0.662;0.658132161027224;0.74;0.00670234305807244
"BPV1";0.85;1.45;0.634;0.657109002394348;0.74;0.00687091748406024
"BPV1";0.85;1.5;0.638;0.655680619990168;0.74;0.00710975784524243
"BPV1";0.85;1.55;0.654;0.654033941483743;0.74;0.00739016321682053
"BPV1";0.85;1.6;0.672;0.652589256875492;0.74;0.00764063801357877
"BPV1";0.85;1.65;0.663;0.65129094727936;0.74;0.00786929603459337
"BPV1";0.85;1.7;0.663;0.650083393809292;0.74;0.00808499606885484
"BPV1";0.85;1.75;0.661;0.648910977579235;0.74;0.00829721000557065
"BPV1";0.85;1.8;0.663;0.647759688195859;0.74;0.00850827512172518
"BPV1";0.85;1.85;0.644;0.646659406361808;0.74;0.00871246642073018
"BPV1";0.85;1.9;0.652;0.645620349834986;0.74;0.0089075183652705
"BPV1";0.85;1.95;0.607;0.644652736373298;0.74;0.00909110068109989
"BPV1";0.85;2;0.651;0.643766783734648;0.74;0.009260831912774
"BPV1";0.9;0.05;0.722;0.763381017795696;0.74;0.000546671993162669
"BPV1";0.9;0.1;0.748;0.762621804004932;0.74;0.000511746016437551
"BPV1";0.9;0.15;0.771;0.761481435102761;0.74;0.000461452054074128
"BPV1";0.9;0.2;0.781;0.759883197058774;0.74;0.000395341525278041
"BPV1";0.9;0.25;0.797;0.757750375842562;0.74;0.000315075842552205
"BPV1";0.9;0.3;0.771;0.755046922395789;0.74;0.000226409873584893
"BPV1";0.9;0.35;0.769;0.751847205882658;0.74;0.000140356287226078
"BPV1";0.9;0.4;0.739;0.748240139606566;0.74;6.7899900735705e-05
"BPV1";0.9;0.45;0.746;0.744314636870914;0.74;1.8616091327849e-05
"BPV1";0.9;0.5;0.739;0.740159610979098;0.74;2.54756646485518e-08
"BPV1";0.9;0.55;0.753;0.735133694168626;0.74;2.36809324444661e-05
"BPV1";0.9;0.6;0.725;0.728951292535691;0.74;0.000122073936631872
"BPV1";0.9;0.65;0.712;0.722234980171721;0.74;0.00031559592949914
"BPV1";0.9;0.7;0.714;0.715607331168143;0.74;0.000595002292740652
"BPV1";0.9;0.75;0.712;0.709690919616383;0.74;0.000918640353700531
"BPV1";0.9;0.8;0.68;0.7044687370161;0.74;0.00126247064923104
"BPV1";0.9;0.85;0.691;0.699497661218591;0.74;0.00164043944676403
"BPV1";0.9;0.9;0.702;0.694761095842742;0.74;0.0020465584493496
"BPV1";0.9;0.95;0.689;0.690242444507439;0.74;0.00247581432859528
"BPV1";0.9;1;0.702;0.68592511083157;0.74;0.00292409363857801
"BPV1";0.9;1.05;0.692;0.68189058135731;0.74;0.00337670453499141
"BPV1";0.9;1.1;0.691;0.678179074160751;0.74;0.0038218268716219
"BPV1";0.9;1.15;0.677;0.674712090161654;0.74;0.00426251117106004
"BPV1";0.9;1.2;0.66;0.671411130279778;0.74;0.00470443304949764
"BPV1";0.9;1.25;0.65;0.668197695434883;0.74;0.00515557094086181
"BPV1";0.9;1.3;0.644;0.664978818948235;0.74;0.00562817760640168
"BPV1";0.9;1.35;0.678;0.661789798737075;0.74;0.00611683558158729
"BPV1";0.9;1.4;0.68;0.658744532615126;0.74;0.00660245097993434
"BPV1";0.9;1.45;0.644;0.655956918396113;0.74;0.0070632395654776
"BPV1";0.9;1.5;0.653;0.65354085389376;0.74;0.00747518394542009
"BPV1";0.9;1.55;0.634;0.651446285519018;0.74;0.00784176034837931
"BPV1";0.9;1.6;0.661;0.649564104726021;0.74;0.00817865115400618
"BPV1";0.9;1.65;0.662;0.647919626893269;0.74;0.00847879511147477
"BPV1";0.9;1.7;0.638;0.646538167399265;0.74;0.0087351141530879
"BPV1";0.9;1.75;0.664;0.645445041622508;0.74;0.00894064015376921
